"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","allows Redis to be disabled explicitly even when REDIS_URL is present","Unit | Config | Rate Limit Store","2026-07-15","passed","2026-07-15","","","",""
"","2","throws when the HTTP client rejects","Unit | Services | Scraper Service","2026-07-15","passed","2026-07-15","","ScraperService.getImages","",""
"","8","prints grouped diagnostics and rejects with the report path when the Newman command fails","Unit | Scripts | Postman | Newman Runner","2026-07-15","passed","2026-07-15","","","",""
"","1","does not treat package.json as documentation","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","isDocsPath","",""
"","70","accepts an OpenAI-only provider configuration","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","16","rejects missing required CLI arguments","Unit | Scripts | GitHub | Compose Pages Site","2026-07-15","passed","2026-07-15","","","",""
"","3","does not register azure when provider overrides disable it","Unit | Application Composition","2026-07-15","passed","2026-07-15","","","",""
"","1","uses a local redis-server binary when no URL is configured","Unit | Redis Test Server Helper","2026-07-15","passed","2026-07-15","","","",""
"","1","accepts true and false","Unit | Scripts | Run Postman Deploy","2026-07-15","passed","2026-07-15","","normalizeBooleanFlag","",""
"","1","falls back to the workflow event name when the source workflow event is absent","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-15","passed","2026-07-15","","","",""
"","9","returns cached completed page jobs without launching new work","Unit | Services | Page Description Job Service","2026-07-15","passed","2026-07-15","","","",""
"","9","rejects unsupported CLI arguments","Unit | Scripts | GitHub | Write Newman Summary","2026-07-15","passed","2026-07-15","","","",""
"","0","isImage(https://example.com/script.js) === false","Unit | Services | Scraper Service","2026-07-15","passed","2026-07-15","","ScraperService.isImage","",""
"","0","surfaces GitHub workflow lookup failures","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-15","passed","2026-07-15","","","",""
"","1","uses replicate when auto is the only configured provider","Unit | Scripts | Postman | Provider Validation Scope","2026-07-15","passed","2026-07-15","","resolveProviderScope","",""
"","3","parses supported CLI arguments","Unit | Scripts | GitHub | Sync Pages State Branch","2026-07-15","passed","2026-07-15","","","",""
"","5","throws a descriptive error when Azure returns no captions","Unit | Services | Azure Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","1","flags a removed response on a kept operation","Unit | Scripts | OpenAPI | Contract Diff","2026-07-15","passed","2026-07-15","","diffPublicContract","",""
"","0","runs the gates for a source-only change","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","classifyChangedPaths","",""
"","4","creates the production deployment and marks it in progress through gh","Unit | Scripts | GitHub | Promote To Production","2026-07-15","passed","2026-07-15","","deployment evidence","",""
"","2","trusts actions/* and github/* by publisher (tag or SHA allowed)","Unit | GitHub Action Pin Policy","2026-07-15","passed","2026-07-15","","","",""
"","0","classifies isolated image-source failures as skippable","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","openrouter provider adapter contract","",""
"","41","keeps CI topology split into fast unit matrix and canonical full gates","Unit | Jest Lane Configs","2026-07-15","passed","2026-07-15","","","",""
"","1","reports when Newman exits before writing a JSON report","Unit | Scripts | Postman | Newman Runner","2026-07-15","passed","2026-07-15","","","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","openai provider adapter contract","",""
"","3","rejects localhost, private hosts, and non-http protocols","Unit | Scripts | Run Postman Live","2026-07-15","passed","2026-07-15","","assertPublicHttpUrl","",""
"","56","accepts OUTBOUND_ALLOWED_HOSTS=localhost","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","1","verifies registry signatures as an advisory, never-blocking step","Unit | Scripts | GitHub | Security Audit Workflow","2026-07-15","passed","2026-07-15","","","",""
"","1","flags duplicate top-level folder names","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","lintFolderNames","",""
"","28","Root Service Index","alt-text-generator API Contract Harness","2026-07-15","passed","2026-07-15","","00 Core Smoke","",""
"","1","accepts variable-host URLs, including chained path variables","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","lintForbiddenUrls","",""
"","0","classifies isolated image-source failures as skippable","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","ollama provider adapter contract","",""
"","2","discovers reports nested in a per-run directory while skipping metadata folders","Unit | Scripts | Postman | Newman Summary Discovery","2026-07-15","passed","2026-07-15","","","",""
"","2","parses supported arguments","Unit | Scripts | GitHub | Update Deployment Status","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","65","does not require production TLS credentials when TLS_ENABLED=false","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","3","keeps provider-validation response-time budgets configurable from the environment","Unit | Scripts | Postman | Collection Utils","2026-07-15","passed","2026-07-15","","","",""
"","1","returns true for isolated image download failures","Unit | Providers | Shared | Is Skippable Image Source Error","2026-07-15","passed","2026-07-15","","","",""
"","1","propagates non-skippable provider failures","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","huggingface provider adapter contract","",""
"","1","allows explicitly configured host and port pairs without DNS resolution","Unit | Infrastructure | Outbound URL Policy","2026-07-15","passed","2026-07-15","","","",""
"","2","initializes a Redis-backed store and wires client errors to the logger","Unit | Infrastructure | Description Job Store","2026-07-15","passed","2026-07-15","","","",""
"","3","parses provider override states from yaml","Unit | Config | Provider Overrides","2026-07-15","passed","2026-07-15","","","",""
"","21","Versioned ping alias","alt-text-generator API Contract Harness","2026-07-15","passed","2026-07-15","","07 Route Aliases","",""
"","1","builds the dependency compare endpoint with paging","Unit | Scripts | GitHub | Review Dependencies","2026-07-15","passed","2026-07-15","","buildApiUrl","",""
"","62","accepts valid cluster lifecycle overrides","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","2","ignores additive changes (new paths, operations, responses, optional fields)","Unit | Scripts | OpenAPI | Contract Diff","2026-07-15","passed","2026-07-15","","diffPublicContract","",""
"","6","reads the GitHub event payload from disk","Unit | Allure History Policy","2026-07-15","passed","2026-07-15","","","",""
"","2","references the public error contract from a protected endpoint","Unit | Config | Swagger","2026-07-15","passed","2026-07-15","","response contract references","",""
"","1","propagates non-skippable provider failures","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","together provider adapter contract","",""
"","1","returns false for a plain string","Unit | URL Validator","2026-07-15","passed","2026-07-15","","","",""
"","1","rejects all scope when no provider is configured","Unit | Scripts | Postman | Provider Validation Scope","2026-07-15","passed","2026-07-15","","resolveProviderScope","",""
"","2","allows public DNS records","Unit | Infrastructure | Outbound URL Policy","2026-07-15","passed","2026-07-15","","","",""
"","10","throws on unknown arguments and a missing --spec value","Unit | Scripts | OpenAPI | Validate Spec","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","74","Bare /api redirects to /api/v1/","alt-text-generator API Contract Harness","2026-07-15","passed","2026-07-15","","05 Routing & Redirects","",""
"","1","lists available models","Unit | Services | Image Describer Factory","2026-07-15","passed","2026-07-15","","","",""
"","2","uses public provider-validation fixtures alongside the live base URL","Unit | Scripts | Run Postman Live","2026-07-15","passed","2026-07-15","","buildLiveProviderEnvVars","",""
"","21","publishes the main report at the site root","Unit | Scripts | GitHub | Compose Pages Site","2026-07-15","passed","2026-07-15","","","",""
"","0","does not treat .github/workflows/ci.yml as documentation","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","isDocsPath","",""
"","2","aggregates violations from every rule with folder/request locations","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","lintCollection","",""
"","68","accepts OUTBOUND_ALLOWED_HOSTS=","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","3","accepts two-digit, unique, ascending folder prefixes","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","lintFolderNames","",""
"","2","forwards a validation error when url is invalid","Unit | Controllers | Description Controller","2026-07-15","passed","2026-07-15","","DescriptionController.describePage","",""
"","1","throws when the deploy list is empty","Unit | Scripts | Render | Rollback Render Service","2026-07-15","passed","2026-07-15","","selectRollbackDeploy","",""
"","3","does not register replicate when Replicate is explicitly disabled","Unit | Application Composition","2026-07-15","passed","2026-07-15","","","",""
"","3","supports equals syntax and rejects malformed arguments","Unit | Scripts | GitHub | Sync Pages State Branch","2026-07-15","passed","2026-07-15","","","",""
"","14","returns joined captions as description","Unit | Services | Azure Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","3","includes derived provider validation vars and requested folders","Unit | Scripts | Run Postman Live","2026-07-15","passed","2026-07-15","","buildLiveProviderNewmanArgs","",""
"","1","triggers the rollback and waits for the deploy to go live","Unit | Scripts | Render | Rollback Render Service","2026-07-15","passed","2026-07-15","","rollbackRenderService","",""
"","2","treats LICENSE as documentation","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","isDocsPath","",""
"","16","redacts sensitive request and response headers before logging","Unit | Infrastructure | Logger","2026-07-15","passed","2026-07-15","","","",""
"","1","suppresses only the known out-of-scope majors (ESLint 10, Jest 30)","Unit | Dependabot Policy","2026-07-15","passed","2026-07-15","","","",""
"","4","rejects when the Newman process cannot be spawned","Unit | Scripts | Postman | Newman Runner","2026-07-15","passed","2026-07-15","","","",""
"","16","rejects non-boolean dry-run values","Unit | Scripts | GitHub | Rollback Production","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","1","paginates compare responses and decodes snapshot warnings","Unit | Scripts | GitHub | Review Dependencies","2026-07-15","passed","2026-07-15","","listDependencyChanges","",""
"","1","treats a Replicate token as a configured provider when resolving auto","Unit | Scripts | GitHub | Resolve Provider Validation Scope","2026-07-15","passed","2026-07-15","","resolveScopeFromEnv","",""
"","1","defaults to the committed artifact","Unit | Scripts | OpenAPI | Freshness Check","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","9","stays available while the instance is draining","Integration | API","2026-07-15","passed","2026-07-15","","GET /api/ping","",""
"","1","uses a force realignment when only branch-only history differs","Unit | Scripts | GitHub | Promote To Production","2026-07-15","passed","2026-07-15","","derivePromotionPlan","",""
"","0","isImage() === false","Unit | Services | Scraper Service","2026-07-15","passed","2026-07-15","","ScraperService.isImage","",""
"","6","allocates the requested number of distinct free ports","Unit | Scripts | Postman | Port Allocator","2026-07-15","passed","2026-07-15","","","",""
"","18","advances replicate predictions through processing to success","Unit | Scripts | Postman Fixture Server","2026-07-15","passed","2026-07-15","","","",""
"","1","strips trailing slashes from the base URL","Unit | Scripts | Run Postman Deploy","2026-07-15","passed","2026-07-15","","normalizeBaseUrl","",""
"","0","treats docs/required-checks.md as documentation","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","isDocsPath","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","together provider adapter contract","",""
"","11","documents local Redis integration discovery through the pinned Docker profile","Unit | Jest Lane Configs","2026-07-15","passed","2026-07-15","","","",""
"","5","accepts Bearer authentication on protected endpoints","Integration | API","2026-07-15","passed","2026-07-15","","API access control","",""
"","2","returns undefined values when no CA bundle is configured","Unit | Infrastructure | Outbound Trust","2026-07-15","passed","2026-07-15","","","",""
"","1","allows protected requests with a matching token","Unit | Middleware | Access Control","2026-07-15","passed","2026-07-15","","","",""
